file_name,Emotion_1_label,Emotion_1_mean,Emotion_1_std,Emotion_2_label,Emotion_2_mean,Emotion_2_std,Emotion_3_label,Emotion_3_mean,Emotion_3_std,valence,arousal,dominance,user_id,timestamp
audios\recording10.wav,happiness,0.3626583214159365,0.17540337989668287,disgust,0.2427289468270761,0.038732539425107224,anger,0.17226653185155658,0.0178751040040089,0.64668167,0.7623452,0.6959691,,audios\recording10.wav
audios\recording0.wav,disgust,0.3469779192076789,0.11626900043325039,happiness,0.258390933363526,0.07151881671005414,anger,0.15404463701777985,0.04760199401592721,0.45739624,0.42502892,0.4569176,,audios\recording0.wav
audios\recording1.wav,happiness,0.3551652618690773,0.18079105994104025,disgust,0.2148069250362891,0.039167441134265034,neutral,0.160965881270391,0.06492233834540011,0.29888552,0.21607822,0.29599643,,audios\recording1.wav
audios\recording2.wav,disgust,0.32950293885336984,0.11569346386727553,anger,0.2282760558084205,0.015129861290495698,happiness,0.20561815959435922,0.014301865051103015,0.48705646,0.4145256,0.46786892,,audios\recording2.wav
audios\recording3.wav,disgust,0.32214347971810237,0.13681527043039057,happiness,0.27546451935061705,0.01963391272835923,anger,0.15081072467344778,0.02263545894713558,0.55203754,0.68739337,0.6025144,,audios\recording3.wav
audios\recording0.wav,disgust,0.4422903249881886,0.24472888439623236,happiness,0.17961105004504874,0.03615325263181938,anger,0.15791873250846508,0.06951567081256639,0.547862,0.48985815,0.5137813,,audios\recording0.wav
audios\recording1.wav,happiness,0.3538249425534849,0.11169250575500206,disgust,0.28669106536441374,0.06420863506352494,neutral,0.13530719836001043,0.05962104165501702,0.6446748,0.7881582,0.6856401,,audios\recording1.wav
audios\recording2.wav,disgust,0.3355043037732442,0.1423688758842879,happiness,0.289377892503032,0.038854015485552444,anger,0.14544996269323207,0.05169749948347269,0.5097433,0.69061637,0.5892629,,audios\recording2.wav
audios\recording0.wav,disgust,0.4392046090408607,0.26290836537748297,anger,0.1691514864232805,0.0543639801422901,neutral,0.15441079617788395,0.09982820940235525,0.457919,0.47117698,0.4900521,,audios\recording0.wav
audios\recording1.wav,disgust,0.35167430524472837,0.113937173667286,anger,0.2555903936756982,0.08630987266547313,happiness,0.1648275941941473,0.06865144475016481,0.56515175,0.55325156,0.5469096,,audios\recording1.wav
